date,product_name,category,region,store,quantity,price,discount,revenue,profit,promotion,holiday
2023-01-30,Study Table,Furniture,North,Store E,7,12768.67,0,89380.67,33092.86,0,0
2023-01-30,T-Shirt,Fashion,South,Store D,14,783.1,20,8770.73,161.33,1,0
2023-01-30,Jeans,Fashion,North,Store E,5,1874.31,10,8434.4,2431.08,0,0
2023-01-30,Shoes,Fashion,West,Store D,10,2495.3,15,21210.09,3373.28,0,0
2023-01-30,Coffee Maker,Home Appliances,North,Store E,6,4283.56,10,23131.21,5924.01,0,0
2023-01-30,Mixer Grinder,Home Appliances,West,Store E,6,3712.93,10,20049.8,5402.38,0,0
2023-01-31,Laptop,Electronics,North,Store B,12,55473.05,5,632392.77,122523.23,0,0
2023-01-31,Smartphone,Electronics,South,Store A,10,26222.77,10,236004.9,77557.39,0,0
2023-01-31,Headphones,Electronics,West,Store B,4,2454.1,15,8343.95,1340.75,0,0
2023-01-31,Office Chair,Furniture,West,Store B,12,7906.31,20,75900.62,10977.62,1,0
2023-01-31,Study Table,Furniture,East,Store E,7,11887.03,0,83209.18,32571.15,0,0
2023-01-31,T-Shirt,Fashion,East,Store B,9,759.61,5,6494.63,965.36,0,0
2023-01-31,Jeans,Fashion,South,Store E,10,1880.48,10,16924.3,3940.87,0,0
2023-01-31,Shoes,Fashion,South,Store C,11,2494.73,5,26069.98,6516.09,0,0
2023-01-31,Coffee Maker,Home Appliances,East,Store C,11,4306.82,10,42637.5,7197.18,0,0
2023-01-31,Mixer Grinder,Home Appliances,South,Store A,6,3756.68,5,21413.07,8583.98,0,0
2023-02-01,Laptop,Electronics,North,Store A,13,52476.97,0,682200.58,198717.35,0,0
2023-02-01,Smartphone,Electronics,North,Store A,11,25773.55,15,240982.69,27800.25,0,0
2023-02-01,Headphones,Electronics,West,Store E,8,2449.54,0,19596.35,5907.57,0,0
2023-02-01,Office Chair,Furniture,North,Store B,5,7327.09,0,36635.46,9879.03,0,0
2023-02-01,Study Table,Furniture,South,Store D,9,12693.73,0,114243.57,35705.8,1,0
2023-02-01,T-Shirt,Fashion,North,Store E,14,759.38,0,10631.27,3568.83,0,0
2023-02-01,Jeans,Fashion,East,Store A,13,1753.66,5,21657.64,6164.43,0,0
2023-02-01,Shoes,Fashion,North,Store C,16,2415.1,0,38641.59,10602.41,1,0
2023-02-01,Coffee Maker,Home Appliances,West,Store A,7,4347.09,10,27386.67,4526.01,1,0
2023-02-01,Mixer Grinder,Home Appliances,East,Store A,12,3400.21,15,34682.17,3023.96,0,0
2023-02-02,Laptop,Electronics,East,Store E,14,55968.53,0,783559.41,249216.73,0,0
2023-02-02,Smartphone,Electronics,East,Store D,10,24424.51,0,244245.08,83528.48,0,0
2023-02-02,Headphones,Electronics,East,Store E,11,2485.63,0,27341.97,8314.6,0,0
2023-02-02,Office Chair,Furniture,West,Store A,9,7579.04,0,68211.36,18314.78,0,0
2023-02-02,Study Table,Furniture,South,Store A,5,11728.82,10,52779.69,10769.96,0,0
2023-02-02,T-Shirt,Fashion,South,Store E,21,836.89,0,17574.75,6205.3,1,0
2023-02-02,Jeans,Fashion,West,Store A,10,1777.76,0,17777.55,6849.17,0,0
2023-02-02,Shoes,Fashion,East,Store D,12,2575.34,0,30904.14,9674.64,0,0
2023-02-02,Coffee Maker,Home Appliances,West,Store D,9,4771.98,0,42947.8,17999.06,0,0
2023-02-02,Mixer Grinder,Home Appliances,West,Store A,5,3393.46,5,16118.96,2569.52,1,0
2023-02-03,Laptop,Electronics,South,Store B,4,54354.01,0,217416.03,80870.07,0,0
2023-02-03,Smartphone,Electronics,East,Store A,11,25147.36,0,276620.98,70489.0,0,0
2023-02-03,Headphones,Electronics,North,Store E,12,2472.48,5,28186.29,6967.44,1,0
2023-02-03,Office Chair,Furniture,North,Store A,10,7443.62,5,70714.44,25568.49,0,0
2023-02-03,Study Table,Furniture,East,Store C,6,12552.63,5,71550.0,27929.54,1,0
2023-02-03,T-Shirt,Fashion,North,Store C,6,789.83,5,4502.05,815.95,0,0
2023-02-03,Jeans,Fashion,North,Store D,14,1721.39,0,24099.46,5850.64,1,0
2023-02-03,Shoes,Fashion,East,Store E,8,2641.6,5,20076.14,5127.62,0,0
2023-02-03,Coffee Maker,Home Appliances,North,Store C,5,4766.93,5,22642.93,8246.91,0,0
2023-02-03,Mixer Grinder,Home Appliances,East,Store E,4,3359.84,10,12095.42,2635.1,0,0
2023-02-04,Laptop,Electronics,North,Store B,13,56677.56,10,663127.44,191384.91,1,0
2023-02-04,Smartphone,Electronics,South,Store E,8,23893.13,10,172030.54,27070.48,0,0
2023-02-04,Headphones,Electronics,East,Store C,10,2519.34,20,20154.7,1779.57,0,0
2023-02-04,Office Chair,Furniture,North,Store B,4,7277.38,15,24743.08,5554.6,0,0
2023-02-04,Study Table,Furniture,West,Store E,6,11992.2,5,68355.55,21052.59,0,0
2023-02-04,T-Shirt,Fashion,West,Store C,11,800.41,10,7924.1,1948.43,0,0
2023-02-04,Jeans,Fashion,North,Store E,10,1826.1,10,16434.87,4236.23,0,0
2023-02-04,Shoes,Fashion,East,Store B,11,2386.81,0,26254.88,8415.63,0,0
2023-02-04,Coffee Maker,Home Appliances,East,Store C,21,4477.3,10,84620.91,16505.61,1,0
2023-02-04,Mixer Grinder,Home Appliances,North,Store C,10,3775.6,0,37756.01,16593.66,1,0
2023-02-05,Laptop,Electronics,West,Store D,13,53545.46,20,556872.79,47724.43,0,0
2023-02-05,Smartphone,Electronics,East,Store E,11,24305.54,0,267360.98,81662.81,0,0
2023-02-05,Headphones,Electronics,South,Store B,8,2380.39,0,19043.14,4660.95,1,0
2023-02-05,Office Chair,Furniture,West,Store B,7,7333.36,20,41066.79,5597.75,0,0
2023-02-05,Study Table,Furniture,East,Store B,13,12488.44,0,162349.69,58525.4,1,0
2023-02-05,T-Shirt,Fashion,West,Store B,14,772.76,10,9736.74,1991.86,0,0
2023-02-05,Jeans,Fashion,East,Store D,10,1926.64,15,16376.46,5273.66,0,0
2023-02-05,Shoes,Fashion,West,Store E,11,2589.37,0,28483.1,7681.79,0,0
2023-02-05,Coffee Maker,Home Appliances,South,Store E,11,4401.51,5,45995.74,14437.22,1,0
2023-02-05,Mixer Grinder,Home Appliances,South,Store C,12,3510.51,0,42126.13,15976.85,1,0
2023-02-06,Laptop,Electronics,North,Store E,13,54012.62,15,596839.42,42224.01,1,0
2023-02-06,Smartphone,Electronics,West,Store D,10,24531.73,5,233051.41,52794.14,1,0
2023-02-06,Headphones,Electronics,South,Store D,9,2692.62,20,19386.84,2671.87,0,0
2023-02-06,Office Chair,Furniture,West,Store C,7,7321.49,15,43562.87,3232.47,0,0
2023-02-06,Study Table,Furniture,East,Store A,5,12417.27,0,62086.33,17652.4,0,0
2023-02-06,T-Shirt,Fashion,East,Store B,11,768.74,0,8456.12,1657.93,0,0
2023-02-06,Jeans,Fashion,East,Store D,14,1797.48,0,25164.67,9402.99,0,0
2023-02-06,Shoes,Fashion,West,Store E,17,2585.94,10,39564.91,12155.11,0,0
2023-02-06,Coffee Maker,Home Appliances,North,Store E,7,4322.74,0,30259.15,9892.93,0,0
2023-02-06,Mixer Grinder,Home Appliances,West,Store D,9,3573.75,5,30555.54,6893.75,1,0
2023-02-07,Laptop,Electronics,West,Store B,11,54347.48,10,538040.02,117816.31,1,0
2023-02-07,Smartphone,Electronics,West,Store E,15,26824.26,10,362127.44,117159.32,1,0
2023-02-07,Headphones,Electronics,West,Store E,7,2486.39,5,16534.48,5610.56,0,0
2023-02-07,Office Chair,Furniture,West,Store A,7,7472.68,10,47077.89,13173.04,1,0
2023-02-07,Study Table,Furniture,North,Store E,7,11891.27,0,83238.91,31377.64,1,0
2023-02-07,T-Shirt,Fashion,East,Store C,12,790.81,0,9489.69,3041.89,0,0
2023-02-07,Jeans,Fashion,South,Store D,9,1739.06,10,14086.4,2685.85,0,0
2023-02-07,Shoes,Fashion,West,Store D,11,2434.68,10,24103.37,7482.86,0,0
2023-02-07,Coffee Maker,Home Appliances,North,Store D,6,4591.7,5,26172.71,9554.6,0,0
2023-02-07,Mixer Grinder,Home Appliances,East,Store C,6,3465.04,0,20790.21,5870.66,0,0
2023-02-08,Laptop,Electronics,South,Store C,13,56832.9,5,701886.36,212888.79,1,0
2023-02-08,Smartphone,Electronics,South,Store D,5,26031.85,10,117143.32,34687.9,0,0
2023-02-08,Headphones,Electronics,North,Store D,9,2539.43,0,22854.85,8699.06,0,0
2023-02-08,Office Chair,Furniture,North,Store D,9,7918.38,0,71265.42,19338.3,1,0
2023-02-08,Study Table,Furniture,North,Store A,7,12545.61,0,87819.27,34261.75,1,0
2023-02-08,T-Shirt,Fashion,North,Store D,12,815.17,15,8314.72,2425.1,0,0
2023-02-08,Jeans,Fashion,East,Store A,9,1810.26,0,16292.36,4841.72,0,0
2023-02-08,Shoes,Fashion,South,Store B,11,2631.16,0,28942.71,7917.97,0,0
2023-02-08,Coffee Maker,Home Appliances,West,Store B,9,4281.14,20,30824.2,-0.83,0,0
2023-02-08,Mixer Grinder,Home Appliances,North,Store E,7,3377.99,0,23645.92,8385.43,1,0
2023-02-09,Laptop,Electronics,East,Store C,8,58937.95,0,471503.63,170587.22,0,0
2023-02-09,Smartphone,Electronics,East,Store A,5,26413.73,0,132068.66,38509.45,0,0
2023-02-09,Headphones,Electronics,South,Store B,6,2569.35,0,15416.12,5376.34,0,0
2023-02-09,Office Chair,Furniture,North,Store E,4,7664.46,0,30657.83,9847.41,1,0
2023-02-09,Study Table,Furniture,East,Store A,3,12244.38,0,36733.14,10949.84,0,0
2023-02-09,T-Shirt,Fashion,South,Store B,19,776.7,0,14757.23,5301.74,1,0
2023-02-09,Jeans,Fashion,North,Store A,13,1730.37,20,17995.8,2760.05,0,0
2023-02-09,Shoes,Fashion,East,Store D,4,2508.44,10,9030.39,1857.91,0,0
2023-02-09,Coffee Maker,Home Appliances,West,Store A,7,4636.25,0,32453.78,12375.65,0,0
2023-02-09,Mixer Grinder,Home Appliances,North,Store E,7,3427.22,15,20391.95,3930.9,0,0
2023-02-10,Laptop,Electronics,East,Store C,10,56385.27,5,535660.09,123231.52,1,0
2023-02-10,Smartphone,Electronics,East,Store D,7,25058.9,5,166641.71,45273.94,1,0
2023-02-10,Headphones,Electronics,North,Store D,10,2491.29,5,23667.24,5995.23,0,0
2023-02-10,Office Chair,Furniture,East,Store A,3,7373.18,15,18801.6,3385.84,0,0
2023-02-10,Study Table,Furniture,West,Store D,5,11895.0,5,56501.23,10652.07,0,0
2023-02-10,T-Shirt,Fashion,West,Store A,7,853.37,5,5674.88,2074.87,0,0
2023-02-10,Jeans,Fashion,North,Store E,6,1723.29,5,9822.77,3286.27,0,0
2023-02-10,Shoes,Fashion,West,Store A,6,2463.56,10,13303.24,2972.17,0,0
2023-02-10,Coffee Maker,Home Appliances,North,Store C,7,4737.55,0,33162.88,12081.45,0,0
2023-02-10,Mixer Grinder,Home Appliances,South,Store E,8,3600.2,5,27361.53,8608.78,0,0
2023-02-11,Laptop,Electronics,West,Store A,9,56235.45,0,506119.01,146123.95,0,0
2023-02-11,Smartphone,Electronics,South,Store D,20,26141.73,0,522834.67,204078.71,1,0
2023-02-11,Headphones,Electronics,South,Store C,8,2654.21,0,21233.69,7433.48,0,0
2023-02-11,Office Chair,Furniture,West,Store E,13,7779.92,0,101138.91,29839.52,0,0
2023-02-11,Study Table,Furniture,East,Store D,8,12818.43,10,92292.73,28295.11,0,0
2023-02-11,T-Shirt,Fashion,South,Store D,23,798.18,20,14686.43,2538.07,1,0
2023-02-11,Jeans,Fashion,South,Store C,11,1779.79,15,16641.02,1708.92,0,0
2023-02-11,Shoes,Fashion,East,Store B,13,2595.79,20,26996.18,5564.8,1,0
2023-02-11,Coffee Maker,Home Appliances,South,Store C,11,4352.04,15,40691.54,4709.63,0,0
2023-02-11,Mixer Grinder,Home Appliances,East,Store D,10,3465.08,5,32918.29,8911.93,0,0
2023-02-12,Laptop,Electronics,West,Store E,14,58843.67,10,741430.27,259749.87,1,0
2023-02-12,Smartphone,Electronics,West,Store D,10,26874.6,0,268746.04,88183.72,0,0
2023-02-12,Headphones,Electronics,West,Store C,15,2564.35,20,30772.25,1552.8,0,0
2023-02-12,Office Chair,Furniture,West,Store A,4,7157.44,5,27198.26,8540.06,0,0
2023-02-12,Study Table,Furniture,South,Store C,8,12114.52,5,92070.39,30035.52,0,0
2023-02-12,T-Shirt,Fashion,North,Store D,11,804.26,20,7077.49,347.54,0,0
2023-02-12,Jeans,Fashion,West,Store C,10,1709.1,0,17091.03,3334.07,0,0
2023-02-12,Shoes,Fashion,West,Store B,8,2675.79,10,19265.7,5721.19,0,0
2023-02-12,Coffee Maker,Home Appliances,West,Store D,7,4386.08,0,30702.54,11581.65,0,0
2023-02-12,Mixer Grinder,Home Appliances,South,Store B,8,3470.93,15,23602.32,3967.68,0,0
2023-02-13,Laptop,Electronics,North,Store B,5,53928.49,5,256160.35,50626.32,0,0
2023-02-13,Smartphone,Electronics,West,Store D,9,24358.15,0,219223.38,61723.63,1,0
2023-02-13,Headphones,Electronics,East,Store D,8,2479.13,0,19833.04,7241.61,0,0
2023-02-13,Office Chair,Furniture,North,Store C,3,7656.02,15,19522.84,5707.52,0,0
2023-02-13,Study Table,Furniture,East,Store A,3,12600.33,5,35910.94,8253.47,0,0
2023-02-13,T-Shirt,Fashion,East,Store A,20,789.07,0,15781.3,5108.75,1,0
2023-02-13,Jeans,Fashion,West,Store C,7,1862.17,15,11079.92,2592.02,0,0
2023-02-13,Shoes,Fashion,South,Store E,14,2682.94,0,37561.19,15247.77,0,0
2023-02-13,Coffee Maker,Home Appliances,East,Store D,15,4758.18,10,64235.37,15272.15,1,0
2023-02-13,Mixer Grinder,Home Appliances,East,Store A,7,3433.05,0,24031.38,8008.84,0,0
2023-02-14,Laptop,Electronics,West,Store D,9,52431.24,10,424693.06,66209.89,0,0
2023-02-14,Smartphone,Electronics,South,Store C,6,23769.65,15,121225.23,18161.0,0,0
2023-02-14,Headphones,Electronics,North,Store A,7,2611.88,15,15540.7,4091.09,0,0
2023-02-14,Office Chair,Furniture,South,Store B,2,7693.55,5,14617.74,4054.54,0,0
2023-02-14,Study Table,Furniture,West,Store A,6,12693.84,10,68546.74,22879.97,0,0
2023-02-14,T-Shirt,Fashion,South,Store B,9,834.37,0,7509.31,2163.99,0,0
2023-02-14,Jeans,Fashion,North,Store C,18,1836.41,0,33055.46,13386.89,1,0
2023-02-14,Shoes,Fashion,North,Store A,10,2617.37,5,24864.97,8265.2,0,0
2023-02-14,Coffee Maker,Home Appliances,West,Store D,10,4800.3,5,45602.89,14349.99,0,0
2023-02-14,Mixer Grinder,Home Appliances,South,Store B,3,3476.82,5,9908.92,2876.18,0,0
2023-02-15,Laptop,Electronics,West,Store D,12,55240.78,15,563455.97,130697.73,1,0
2023-02-15,Smartphone,Electronics,West,Store E,8,26517.07,0,212136.55,89103.03,0,0
2023-02-15,Headphones,Electronics,East,Store C,10,2615.09,20,20920.73,4542.53,0,0
2023-02-15,Office Chair,Furniture,East,Store B,5,7675.31,5,36457.7,9903.77,1,0
2023-02-15,Study Table,Furniture,South,Store B,11,12210.13,0,134311.41,50417.48,0,0
2023-02-15,T-Shirt,Fashion,West,Store D,10,787.8,5,7484.07,1887.3,0,0
2023-02-15,Jeans,Fashion,North,Store D,15,1717.64,10,23188.09,4690.99,1,0
2023-02-15,Shoes,Fashion,West,Store B,17,2689.97,0,45729.55,16278.56,1,0
2023-02-15,Coffee Maker,Home Appliances,South,Store A,5,4570.37,0,22851.87,6238.44,0,0
2023-02-15,Mixer Grinder,Home Appliances,West,Store B,2,3378.68,15,5743.75,1486.86,0,0
2023-02-16,Laptop,Electronics,West,Store A,9,55460.91,0,499148.2,150682.88,1,0
2023-02-16,Smartphone,Electronics,North,Store B,10,25230.86,10,227077.75,55386.97,0,0
2023-02-16,Headphones,Electronics,East,Store C,10,2407.36,5,22869.95,7797.83,0,0
2023-02-16,Office Chair,Furniture,West,Store B,5,7872.19,5,37392.9,12149.58,0,0
2023-02-16,Study Table,Furniture,South,Store E,7,11687.11,0,81809.77,19972.23,0,0
2023-02-16,T-Shirt,Fashion,South,Store D,12,807.72,0,9692.63,3684.48,0,0
2023-02-16,Jeans,Fashion,East,Store E,10,1717.1,0,17171.02,4933.35,0,0
2023-02-16,Shoes,Fashion,South,Store A,10,2677.93,0,26779.32,8405.26,0,0
2023-02-16,Coffee Maker,Home Appliances,North,Store E,10,4440.42,5,42183.97,12717.6,0,0
2023-02-16,Mixer Grinder,Home Appliances,West,Store B,9,3547.6,5,30331.97,10675.9,0,0
2023-02-17,Laptop,Electronics,North,Store D,6,58573.06,5,333866.42,126852.89,0,0
2023-02-17,Smartphone,Electronics,South,Store D,5,26931.85,5,127926.3,43459.73,0,0
2023-02-17,Headphones,Electronics,North,Store A,11,2510.58,5,26235.54,5390.68,0,0
2023-02-17,Office Chair,Furniture,East,Store B,8,7415.41,0,59323.3,14898.78,1,0
2023-02-17,Study Table,Furniture,South,Store D,6,12118.15,15,61802.59,9405.25,0,0
2023-02-17,T-Shirt,Fashion,West,Store C,12,763.94,0,9167.26,3380.89,0,0
2023-02-17,Jeans,Fashion,North,Store D,10,1711.51,10,15403.58,2142.43,0,0
2023-02-17,Shoes,Fashion,South,Store E,15,2532.39,10,34187.31,5317.61,1,0
2023-02-17,Coffee Maker,Home Appliances,West,Store D,6,4307.16,20,20674.35,1662.63,0,0
2023-02-17,Mixer Grinder,Home Appliances,South,Store C,5,3503.77,10,15766.98,4452.04,1,0
2023-02-18,Laptop,Electronics,South,Store A,6,56093.41,20,269248.38,70405.1,0,0
2023-02-18,Smartphone,Electronics,East,Store B,13,24684.41,20,256717.88,30232.0,0,0
2023-02-18,Headphones,Electronics,South,Store D,4,2649.63,0,10598.52,4492.23,0,0
2023-02-18,Office Chair,Furniture,West,Store C,6,7153.22,15,36481.43,7540.29,0,0
2023-02-18,Study Table,Furniture,West,Store D,11,11771.73,15,110065.69,25534.35,1,0
2023-02-18,T-Shirt,Fashion,South,Store B,14,818.38,20,9165.86,715.76,0,0
2023-02-18,Jeans,Fashion,East,Store A,18,1796.06,10,29096.17,9128.1,0,0
2023-02-18,Shoes,Fashion,North,Store C,18,2685.32,20,38668.61,9674.4,0,0
2023-02-18,Coffee Maker,Home Appliances,West,Store D,10,4376.22,0,43762.19,14601.34,1,0
2023-02-18,Mixer Grinder,Home Appliances,West,Store D,7,3558.91,10,22421.12,4284.12,0,0
2023-02-19,Laptop,Electronics,East,Store D,12,56592.37,10,611197.59,204674.48,1,0
2023-02-19,Smartphone,Electronics,East,Store B,12,26485.27,0,317823.26,136184.15,0,0
2023-02-19,Headphones,Electronics,North,Store E,8,2398.62,20,15351.14,2634.41,0,0
2023-02-19,Office Chair,Furniture,West,Store A,5,7337.02,10,33016.57,8041.49,0,0
2023-02-19,Study Table,Furniture,West,Store D,9,12517.91,0,112661.15,40888.78,1,0
2023-02-19,T-Shirt,Fashion,West,Store D,8,825.99,0,6607.94,2562.34,0,0
2023-02-19,Jeans,Fashion,South,Store C,10,1812.93,15,15409.92,4172.11,0,0
2023-02-19,Shoes,Fashion,East,Store C,23,2558.9,0,58854.6,18869.79,1,0
2023-02-19,Coffee Maker,Home Appliances,North,Store A,3,4697.5,5,13387.86,4864.66,0,0
2023-02-19,Mixer Grinder,Home Appliances,North,Store B,5,3348.99,10,15070.44,3165.01,0,0
2023-02-20,Laptop,Electronics,West,Store A,7,57718.15,5,383825.7,134422.56,0,0
2023-02-20,Smartphone,Electronics,North,Store E,8,24222.93,0,193783.4,42206.81,0,0
2023-02-20,Headphones,Electronics,North,Store E,7,2419.09,0,16933.63,5614.48,0,0
2023-02-20,Office Chair,Furniture,North,Store E,10,7149.03,20,57192.23,2786.93,1,0
2023-02-20,Study Table,Furniture,East,Store A,11,12689.17,5,132601.81,36734.2,1,0
2023-02-20,T-Shirt,Fashion,West,Store B,10,825.64,20,6605.12,1362.9,0,0
2023-02-20,Jeans,Fashion,North,Store E,11,1863.93,10,18452.87,4031.48,0,0
2023-02-20,Shoes,Fashion,West,Store B,6,2568.22,0,15409.31,4065.67,0,0
2023-02-20,Coffee Maker,Home Appliances,East,Store E,8,4387.61,5,33345.82,11085.65,0,0
2023-02-20,Mixer Grinder,Home Appliances,East,Store E,8,3408.83,0,27270.67,10183.37,1,0
2023-02-21,Laptop,Electronics,East,Store A,13,54749.74,0,711746.66,205996.86,1,0
2023-02-21,Smartphone,Electronics,West,Store E,9,26878.88,15,205623.44,45175.38,0,0
2023-02-21,Headphones,Electronics,West,Store A,13,2429.11,5,29999.55,6333.07,0,0
2023-02-21,Office Chair,Furniture,East,Store D,4,7859.88,0,31439.51,12071.26,0,0
2023-02-21,Study Table,Furniture,East,Store A,5,12813.57,20,51254.3,14655.49,0,0
2023-02-21,T-Shirt,Fashion,East,Store C,8,815.73,0,6525.83,1903.67,0,0
2023-02-21,Jeans,Fashion,West,Store D,10,1787.56,15,15194.23,2539.61,0,0
2023-02-21,Shoes,Fashion,West,Store B,6,2612.39,5,14890.61,3627.07,0,0
2023-02-21,Coffee Maker,Home Appliances,West,Store D,4,4307.0,0,17227.98,6370.73,0,0
2023-02-21,Mixer Grinder,Home Appliances,South,Store B,12,3739.14,10,40382.7,12288.48,0,0
2023-02-22,Laptop,Electronics,West,Store E,10,56777.23,15,482606.43,81222.02,0,0
2023-02-22,Smartphone,Electronics,East,Store B,8,26706.08,0,213648.68,83941.99,0,0
2023-02-22,Headphones,Electronics,North,Store A,6,2451.96,10,13240.58,4013.88,1,0
2023-02-22,Office Chair,Furniture,North,Store D,5,7323.66,10,32956.48,8697.01,0,0
2023-02-22,Study Table,Furniture,South,Store B,5,11624.05,0,58120.25,15014.39,0,0
2023-02-22,T-Shirt,Fashion,East,Store D,11,765.61,5,8000.65,1760.42,1,0
2023-02-22,Jeans,Fashion,West,Store C,13,1845.22,0,23987.83,8693.26,0,0
2023-02-22,Shoes,Fashion,East,Store B,15,2663.52,5,37955.11,9974.44,0,0
2023-02-22,Coffee Maker,Home Appliances,West,Store B,5,4476.98,5,21265.65,7065.99,0,0
2023-02-22,Mixer Grinder,Home Appliances,North,Store B,6,3591.9,0,21551.42,7230.03,0,0
2023-02-23,Laptop,Electronics,West,Store B,11,58449.13,0,642940.46,207057.15,0,0
2023-02-23,Smartphone,Electronics,East,Store A,13,24548.91,5,303179.04,54660.78,0,0
2023-02-23,Headphones,Electronics,North,Store B,8,2507.06,0,20056.46,4720.76,0,0
2023-02-23,Office Chair,Furniture,East,Store B,6,7295.42,20,35017.99,2768.95,0,0
2023-02-23,Study Table,Furniture,East,Store A,6,12007.45,20,57635.75,4941.09,0,0
2023-02-23,T-Shirt,Fashion,East,Store B,8,783.39,5,5953.76,2095.95,0,0
2023-02-23,Jeans,Fashion,North,Store A,13,1868.14,0,24285.82,6778.8,1,0
2023-02-23,Shoes,Fashion,North,Store E,14,2576.3,0,36068.16,13131.15,0,0
2023-02-23,Coffee Maker,Home Appliances,South,Store E,14,4304.17,20,48206.68,8706.71,1,0
2023-02-23,Mixer Grinder,Home Appliances,West,Store A,6,3597.71,0,21586.25,7694.72,0,0
2023-02-24,Laptop,Electronics,West,Store E,14,53752.87,10,677286.19,170457.01,1,0
2023-02-24,Smartphone,Electronics,East,Store A,8,25772.48,0,206179.88,52540.75,0,0
2023-02-24,Headphones,Electronics,South,Store A,7,2659.3,0,18615.09,7709.05,0,0
2023-02-24,Office Chair,Furniture,North,Store B,7,7703.74,15,45837.23,13136.03,0,0
2023-02-24,Study Table,Furniture,West,Store C,9,12169.05,15,93093.26,19119.47,0,0
2023-02-24,T-Shirt,Fashion,East,Store A,13,818.54,5,10109.02,3431.21,1,0
2023-02-24,Jeans,Fashion,East,Store E,14,1748.93,10,22036.57,4896.91,0,0
2023-02-24,Shoes,Fashion,South,Store C,11,2687.72,5,28086.65,9726.12,0,0
2023-02-24,Coffee Maker,Home Appliances,South,Store A,6,4828.0,10,26071.22,5414.23,0,0
2023-02-24,Mixer Grinder,Home Appliances,East,Store E,9,3754.41,0,33789.72,9353.03,1,0
2023-02-25,Laptop,Electronics,South,Store C,15,56961.15,10,768975.5,127090.39,1,0
2023-02-25,Smartphone,Electronics,West,Store B,8,26470.78,5,201177.9,50027.3,0,0
2023-02-25,Headphones,Electronics,East,Store D,9,2440.23,10,19765.88,2701.25,1,0
2023-02-25,Office Chair,Furniture,East,Store B,10,7151.78,0,71517.84,21068.89,0,0
2023-02-25,Study Table,Furniture,South,Store C,11,12786.44,10,126585.8,45920.41,0,0
2023-02-25,T-Shirt,Fashion,West,Store A,14,806.83,0,11295.6,4021.55,0,0
2023-02-25,Jeans,Fashion,South,Store C,19,1842.75,15,29760.39,7211.24,0,0
2023-02-25,Shoes,Fashion,East,Store E,17,2421.36,0,41163.13,10340.11,0,0
2023-02-25,Coffee Maker,Home Appliances,West,Store B,13,4580.2,15,50611.23,12745.31,1,0
2023-02-25,Mixer Grinder,Home Appliances,West,Store E,11,3635.21,10,35988.6,6729.55,1,0
2023-02-26,Laptop,Electronics,South,Store D,7,53332.58,5,354661.69,68328.86,0,0
